subject,idna_subject,expiration_date,epoch
chautcho.com,chautcho.com,06-mar-2022,1646524800.0
checkhit.com,checkhit.com,20-oct-2021,1634688000.0
chersoat.com,chersoat.com,11-feb-2022,1644537600.0
chia-anime.tv,chia-anime.tv,15-sep-2027,1820966400.0
chidsimp.com,chidsimp.com,27-may-2022,1653609600.0
chikhanos.info,chikhanos.info,05-apr-2022,1649116800.0
chinahdcm.com,chinahdcm.com,20-may-2022,1653004800.0
chouftak.net,chouftak.net,18-feb-2022,1645142400.0
cimoghuk.net,cimoghuk.net,10-jan-2022,1641772800.0
civitik.com,civitik.com,28-jan-2022,1643328000.0
cjt1.net,cjt1.net,16-sep-2021,1631750400.0
clckysudks.com,clckysudks.com,17-may-2022,1652745600.0
clearonclick.com,clearonclick.com,27-apr-2022,1651017600.0
clevernt.com,clevernt.com,22-jun-2023,1687392000.0
clickadu.com,clickadu.com,24-oct-2021,1635033600.0
clickaine.com,clickaine.com,09-sep-2025,1757376000.0
clickbank.net,clickbank.net,10-jul-2022,1657411200.0
clickcease.com,clickcease.com,13-mar-2022,1647129600.0
clicknupload.org,clicknupload.org,10-dec-2022,1670630400.0
clickonometrics.pl,clickonometrics.pl,04-jun-2023,1685836800.0
clickopop1000.com,clickopop1000.com,04-feb-2022,1643932800.0
clkcln.com,clkcln.com,25-may-2022,1653436800.0
clkoffers.com,clkoffers.com,06-oct-2021,1633478400.0
clkrev.com,clkrev.com,04-mar-2022,1646352000.0
clksite.com,clksite.com,20-nov-2021,1637366400.0
cll.press,cll.press,02-nov-2021,1635811200.0
clotezar.com,clotezar.com,18-mar-2022,1647561600.0
cloudvideoplatform.com,cloudvideoplatform.com,03-mar-2022,1646265600.0
cloudvideo.tv,cloudvideo.tv,25-feb-2022,1645747200.0
clrpdhptoddatj49.pro,clrpdhptoddatj49.pro,21-apr-2022,1650499200.0
clubedohardware.com.br,clubedohardware.com.br,22-sep-2021,1632268800.0
clusteredcloud.com,clusteredcloud.com,14-oct-2021,1634169600.0
clusteredcloud.net,clusteredcloud.net,14-oct-2021,1634169600.0
cmacapps.com,cmacapps.com,30-apr-2022,1651276800.0
cnnamador.com,cnnamador.com,03-dec-2023,1701561600.0
cntrafficpro.com,cntrafficpro.com,24-sep-2024,1727136000.0
cnzz.com,cnzz.com,13-apr-2023,1681344000.0
coagricu.net,coagricu.net,08-nov-2021,1636329600.0
cobalten.com,cobalten.com,13-jun-2022,1655078400.0
codeadnetwork.com,codeadnetwork.com,27-apr-2022,1651017600.0
codeonclick.com,codeonclick.com,27-apr-2022,1651017600.0
coinhits.com,coinhits.com,31-oct-2021,1635638400.0
coinverti.com,coinverti.com,20-mar-2022,1647734400.0
coinzillatag.com,coinzillatag.com,30-jun-2021,1625011200.0
commercialvalue.org,commercialvalue.org,20-oct-2021,1634688000.0
comscore.biz,comscore.biz,30-jan-2022,1643500800.0
comscore.com,comscore.com,26-jul-2021,1627257600.0
comscoredatagems.com,comscoredatagems.com,04-oct-2021,1633305600.0
comscoredatamine.com,comscoredatamine.com,26-aug-2021,1629936000.0
comscoredirect.com,comscoredirect.com,18-jun-2022,1655510400.0
comscore.net,comscore.net,26-jul-2021,1627257600.0
comscorenetworks.com,comscorenetworks.com,20-apr-2022,1650412800.0
comscorenetworks.net,comscorenetworks.net,20-apr-2022,1650412800.0
comscore.org,comscore.org,08-sep-2021,1631059200.0
comscore.us,comscore.us,12-sep-2021,1631404800.0
connatix.com,connatix.com,06-nov-2021,1636156800.0
connectad.io,connectad.io,16-jun-2022,1655337600.0
connectif.cloud,connectif.cloud,10-apr-2023,1681084800.0
consultant-adwords.com,consultant-adwords.com,21-apr-2022,1650499200.0
consultant-adwords.fr,consultant-adwords.fr,25-oct-2021,1635120000.0
convert2mp3.net,convert2mp3.net,10-jan-2022,1641772800.0
converti.se,converti.se,12-dec-2021,1639267200.0
coomosha.com,coomosha.com,01-apr-2022,1648771200.0
cootewie.com,cootewie.com,10-aug-2021,1628553600.0
corot-20c.com,corot-20c.com,29-oct-2021,1635465600.0
costaction.com,costaction.com,24-jul-2022,1658620800.0
cotchaug.com,cotchaug.com,10-jan-2022,1641772800.0
counsellingresult2016.in,counsellingresult2016.in,26-jan-2022,1643155200.0
countante.info,countante.info,16-feb-2022,1644969600.0
cpm10.com,cpm10.com,19-may-2022,1652918400.0
cpm20.com,cpm20.com,21-jul-2021,1626825600.0
cpmly.com,cpmly.com,02-jul-2021,1625184000.0
cpmstar.com,cpmstar.com,22-aug-2021,1629590400.0
cpmterra.com,cpmterra.com,21-oct-2021,1634774400.0
cqlupb.com,cqlupb.com,26-dec-2021,1640476800.0
crack44.com,crack44.com,28-apr-2022,1651104000.0
crackberry.com,crackberry.com,01-jun-2025,1748736000.0
craydark.pw,craydark.pw,04-feb-2022,1643932800.0
crazyshit.com,crazyshit.com,20-feb-2023,1676851200.0
createabetterinternet.com,createabetterinternet.com,09-jan-2022,1641686400.0
creativelibrary.org,creativelibrary.org,03-may-2023,1683072000.0
criteo.net,criteo.net,17-jun-2022,1655424000.0
croissed.info,croissed.info,08-sep-2021,1631059200.0
crptentry.com,crptentry.com,19-feb-2022,1645228800.0
crptgate.com,crptgate.com,09-nov-2021,1636416000.0
crvtrk.com,crvtrk.com,15-oct-2021,1634256000.0
ctmconnect.com,ctmconnect.com,15-aug-2023,1692057600.0
ctrl.blog,ctrl.blog,23-jan-2023,1674432000.0
cubiboak.com,cubiboak.com,04-may-2022,1651622400.0
cultidifficient.info,cultidifficient.info,23-aug-2021,1629676800.0
curalate.com,curalate.com,08-feb-2022,1644278400.0
curriculture.com,curriculture.com,04-apr-2022,1649030400.0
customersciences.com,customersciences.com,09-jun-2022,1654732800.0
cvqgnkeqme.com,cvqgnkeqme.com,19-jun-2022,1655596800.0
cxense.com,cxense.com,08-feb-2022,1644278400.0
czlhgz.com,czlhgz.com,25-sep-2021,1632528000.0
d0f85db8ee56f5c6.com,d0f85db8ee56f5c6.com,26-jul-2021,1627257600.0
d0p21g2fep.com,d0p21g2fep.com,25-apr-2022,1650844800.0
daddylive.live,daddylive.live,30-oct-2021,1635552000.0
daecan.xyz,daecan.xyz,25-apr-2022,1650844800.0
daethana.pw,daethana.pw,04-feb-2022,1643932800.0
daezorwyn.xyz,daezorwyn.xyz,25-jul-2021,1627171200.0
dagnar.com,dagnar.com,17-oct-2021,1634428800.0
daibusee.com,daibusee.com,30-dec-2021,1640822400.0
daigleeb.net,daigleeb.net,27-mar-2022,1648339200.0
dailyhealthseries.com,dailyhealthseries.com,17-jan-2022,1642377600.0
dailymotion.com,dailymotion.com,15-mar-2022,1647302400.0
dailyuploads.net,dailyuploads.net,02-may-2022,1651449600.0
dairouzy.net,dairouzy.net,29-jul-2021,1627516800.0
dalseeds.net,dalseeds.net,08-mar-2022,1646697600.0
daporn.com,daporn.com,07-apr-2022,1649289600.0
dasistnews.net,dasistnews.net,10-aug-2021,1628553600.0
dbupload.info,dbupload.info,31-jan-2022,1643587200.0
ddomb.com,ddomb.com,18-sep-2021,1631923200.0
deberorewhen.info,deberorewhen.info,01-mar-2022,1646092800.0
debitcrebit669.com,debitcrebit669.com,21-mar-2022,1647820800.0
decademical.com,decademical.com,24-jun-2022,1656028800.0
defpush.com,defpush.com,28-nov-2021,1638057600.0
delnapb.com,delnapb.com,15-apr-2022,1649980800.0
deloplen.com,deloplen.com,29-mar-2022,1648512000.0
deloton.com,deloton.com,29-sep-2021,1632873600.0
demdex.com,demdex.com,01-feb-2022,1643673600.0
demdex.net,demdex.net,12-aug-2021,1628726400.0
demdexpartner.com,demdexpartner.com,23-jan-2022,1642896000.0
demdextest.com,demdextest.com,28-mar-2022,1648425600.0
demographicprofiling.com,demographicprofiling.com,28-sep-2021,1632787200.0
denetsuk.com,denetsuk.com,06-feb-2022,1644105600.0
denis-pj0823031-491201b.com,denis-pj0823031-491201b.com,26-dec-2021,1640476800.0
dentaint.pro,dentaint.pro,29-may-2022,1653782400.0
deparationew.info,deparationew.info,22-aug-2021,1629590400.0
desbloqueador.org,desbloqueador.org,14-nov-2021,1636848000.0
desiupload.in,desiupload.in,01-sep-2021,1630454400.0
detectnewfavorite.com,detectnewfavorite.com,29-jul-2021,1627516800.0
detour.click,detour.click,17-nov-2021,1637107200.0
devnexus.net,devnexus.net,24-apr-2023,1682294400.0
devnxs.net,devnxs.net,24-apr-2023,1682294400.0
dexessee.com,dexessee.com,11-mar-2022,1646956800.0
dexometer.com,dexometer.com,04-dec-2021,1638576000.0
dgafgadsgkjg.top,dgafgadsgkjg.top,16-aug-2021,1629072000.0
diamond88bet.com,diamond88bet.com,29-dec-2021,1640736000.0
diamongs.com,diamongs.com,22-oct-2021,1634860800.0
dianalytics.com,dianalytics.com,16-jan-2022,1642291200.0
dianomi.com,dianomi.com,10-dec-2021,1639094400.0
digadser.com,digadser.com,12-mar-2022,1647043200.0
dirdamid.com,dirdamid.com,26-apr-2022,1650931200.0
directrev.com,directrev.com,09-jul-2022,1657324800.0
displaywords.com,displaywords.com,15-mar-2022,1647302400.0
displaywords.net,displaywords.net,15-mar-2022,1647302400.0
ditwrite.com,ditwrite.com,26-sep-2021,1632614400.0
djfiln.com,djfiln.com,04-dec-2021,1638576000.0
dlyads.com,dlyads.com,07-mar-2023,1678147200.0
dlzm790g.com,dlzm790g.com,02-apr-2022,1648857600.0
dmstrck.com,dmstrck.com,28-feb-2022,1646006400.0
dohillright.com,dohillright.com,10-may-2022,1652140800.0
dolohen.com,dolohen.com,04-feb-2022,1643932800.0
dopor.info,dopor.info,10-jan-2022,1641772800.0
dorectertnerow.info,dorectertnerow.info,11-jan-2022,1641859200.0
doshaido.com,doshaido.com,01-feb-2022,1643673600.0
dotomi.com,dotomi.com,01-mar-2027,1803859200.0
doubleclick.net,doubleclick.net,17-jan-2022,1642377600.0
douploads.com,douploads.com,15-nov-2021,1636934400.0
downloadgot.com,downloadgot.com,23-oct-2021,1634947200.0
downloadpirate.com,downloadpirate.com,11-nov-2022,1668124800.0
dpypzvjarj.com,dpypzvjarj.com,19-jun-2021,1624060800.0
dramaz.se,dramaz.se,01-nov-2021,1635724800.0
dropapk.com,dropapk.com,21-mar-2022,1647820800.0
dtprofit.com,dtprofit.com,29-jan-2022,1643414400.0
dubshub.com,dubshub.com,14-oct-2021,1634169600.0
dump.xxx,dump.xxx,12-apr-2022,1649721600.0
dupinpu.com,dupinpu.com,09-nov-2021,1636416000.0
dx-tv.com,dx-tv.com,01-nov-2021,1635724800.0
dynamicadx.com,dynamicadx.com,10-apr-2022,1649548800.0
e0mn.com,e0mn.com,06-oct-2021,1633478400.0
e9geolgzk6.com,e9geolgzk6.com,18-may-2022,1652832000.0
eaqxjz6bra.com,eaqxjz6bra.com,18-may-2022,1652832000.0
earnbig.ca,earnbig.ca,03-jun-2022,1654214400.0
earnco.in,earnco.in,19-mar-2022,1647648000.0
earn-url.com,earn-url.com,04-may-2022,1651622400.0
eca1d7792ad5de43.com,eca1d7792ad5de43.com,17-may-2022,1652745600.0
eclkmpsa.com,eclkmpsa.com,15-jun-2021,1623715200.0
eclkspbn.com,eclkspbn.com,15-jun-2022,1655251200.0
ecopute.com,ecopute.com,08-sep-2021,1631059200.0
ecotrackings.com,ecotrackings.com,22-may-2022,1653177600.0
ed9wkbpy.com,ed9wkbpy.com,02-apr-2022,1648857600.0
eecd179r3b.com,eecd179r3b.com,26-jul-2021,1627257600.0
eegookiz.com,eegookiz.com,14-nov-2022,1668384000.0
eetseemp.net,eetseemp.net,25-feb-2022,1645747200.0
egnatius-ear.com,egnatius-ear.com,09-oct-2021,1633737600.0
egooad.com,egooad.com,31-jul-2021,1627689600.0
ekansovi.com,ekansovi.com,16-jan-2022,1642291200.0
ekeide.com,ekeide.com,26-mar-2022,1648252800.0
ekoatchooze.com,ekoatchooze.com,23-jan-2022,1642896000.0
elabalar.pw,elabalar.pw,04-feb-2022,1643932800.0
elmenor.xyz,elmenor.xyz,02-may-2022,1651449600.0
elwraek.xyz,elwraek.xyz,25-jul-2021,1627171200.0
em0n.com,em0n.com,06-oct-2021,1633478400.0
emented.pro,emented.pro,27-sep-2021,1632700800.0
emn0.com,emn0.com,06-oct-2021,1633478400.0
endloseporno.com,endloseporno.com,30-jan-2022,1643500800.0
engine54.com,engine54.com,01-jun-2022,1654041600.0
enlarget.com,enlarget.com,05-apr-2022,1649116800.0
envnexus.net,envnexus.net,14-apr-2022,1649894400.0
envnxs.com,envnxs.com,14-apr-2022,1649894400.0
envnxs.net,envnxs.net,14-apr-2022,1649894400.0
eoredi.com,eoredi.com,29-mar-2022,1648512000.0
epom.com,epom.com,28-sep-2021,1632787200.0
eprize.com,eprize.com,16-sep-2021,1631750400.0
eprizefulfillment.com,eprizefulfillment.com,10-nov-2021,1636502400.0
epu.sh,epu.sh,26-mar-2022,1648252800.0
ero-advertising.com,ero-advertising.com,20-dec-2021,1639958400.0
eroprofile.com,eroprofile.com,06-apr-2022,1649203200.0
escondeme.com,escondeme.com,03-sep-2021,1630627200.0
esgentside.com,esgentside.com,14-jun-2022,1655164800.0
esomniture.com,esomniture.com,19-jan-2022,1642550400.0
ethikuma.link,ethikuma.link,21-dec-2021,1640044800.0
europerty.pro,europerty.pro,19-feb-2022,1645228800.0
europixhd.net,europixhd.net,24-oct-2021,1635033600.0
evantative.top,evantative.top,19-feb-2022,1645228800.0
evertherenous.info,evertherenous.info,30-oct-2021,1635552000.0
evilkingmedia.com,evilkingmedia.com,23-aug-2021,1629676800.0
exercially.mobi,exercially.mobi,19-feb-2022,1645228800.0
exi8ef83z9.com,exi8ef83z9.com,28-dec-2021,1640649600.0
exitintel.com,exitintel.com,05-mar-2022,1646438400.0
exoclick.com,exoclick.com,01-sep-2024,1725148800.0
exogripper.com,exogripper.com,23-apr-2022,1650672000.0
exoner.com,exoner.com,17-jul-2021,1626480000.0
exosrv.com,exosrv.com,27-oct-2021,1635292800.0
exoticads.com,exoticads.com,21-feb-2026,1771632000.0
expandengagement.com,expandengagement.com,27-sep-2021,1632700800.0
expert-adwords.com,expert-adwords.com,11-jan-2022,1641859200.0
extremereach.io,extremereach.io,12-feb-2022,1644624000.0
extremetube.com,extremetube.com,28-oct-2021,1635379200.0
f5v1x3kgv5.com,f5v1x3kgv5.com,11-jul-2021,1625961600.0
fabrkrup.com,fabrkrup.com,01-nov-2021,1635724800.0
fairnessels.com,fairnessels.com,24-jun-2022,1656028800.0
fairytail-tube.org,fairytail-tube.org,30-jul-2021,1627603200.0
fantuition.com,fantuition.com,02-nov-2022,1667347200.0
fapdig.com,fapdig.com,03-mar-2022,1646265600.0
fapmeth.com,fapmeth.com,12-jan-2022,1641945600.0
fastpopunder.com,fastpopunder.com,09-jun-2022,1654732800.0
fasttoss.com,fasttoss.com,17-may-2022,1652745600.0
fate-xy.com,fate-xy.com,18-sep-2021,1631923200.0
fbcdn2.com,fbcdn2.com,20-oct-2021,1634688000.0
fd7qz88ckd.com,fd7qz88ckd.com,20-jul-2021,1626739200.0
fdgeen.com,fdgeen.com,04-may-2022,1651622400.0
feewoajy.net,feewoajy.net,06-mar-2022,1646524800.0
fessoovy.com,fessoovy.com,12-jan-2022,1641945600.0
festads.com,festads.com,10-jun-2021,1623283200.0
ffwap.com,ffwap.com,30-jul-2021,1627603200.0
fg09t.com,fg09t.com,27-apr-2022,1651017600.0
fghtem.com,fghtem.com,05-mar-2022,1646438400.0
fhluqrhmqs.com,fhluqrhmqs.com,13-jul-2021,1626134400.0
ficusoid.xyz,ficusoid.xyz,04-oct-2021,1633305600.0
filecloud.io,filecloud.io,23-jan-2022,1642896000.0
filecrypt.cc,filecrypt.cc,07-apr-2022,1649289600.0
filerio.in,filerio.in,19-apr-2022,1650326400.0
filescdn.net,filescdn.net,16-nov-2021,1637020800.0
filetarget.net,filetarget.net,03-nov-2021,1635897600.0
file-upload.net,file-upload.net,01-jan-2022,1640995200.0
file-up.org,file-up.org,14-dec-2021,1639440000.0
findepended.com,findepended.com,23-oct-2021,1634947200.0
find-my-great-life.com,find-my-great-life.com,05-feb-2022,1644019200.0
fingahvf.top,fingahvf.top,22-jun-2022,1655856000.0
finized.co,finized.co,16-oct-2021,1634342400.0
fireads.online,fireads.online,07-jun-2022,1654560000.0
firstfirst.net,firstfirst.net,28-jan-2022,1643328000.0
fkbwtoopwg.com,fkbwtoopwg.com,08-sep-2021,1631059200.0
foagoasu.net,foagoasu.net,10-feb-2022,1644451200.0
folmetor.com,folmetor.com,10-jun-2021,1623283200.0
foloatoo.com,foloatoo.com,07-may-2022,1651881600.0
foreventwithenwas.info,foreventwithenwas.info,16-nov-2021,1637020800.0
forexplmdb.com,forexplmdb.com,09-sep-2021,1631145600.0
fortpush.com,fortpush.com,30-jan-2022,1643500800.0
founehie.com,founehie.com,15-mar-2022,1647302400.0
foxads.net,foxads.net,22-jul-2021,1626912000.0
foxypp.com,foxypp.com,25-oct-2021,1635120000.0
freebtcmine.com,freebtcmine.com,22-sep-2021,1632268800.0
free-cloud-storage.com,free-cloud-storage.com,14-mar-2022,1647216000.0
freelance-adwords.fr,freelance-adwords.fr,14-jun-2021,1623628800.0
freesoftwarestation.com,freesoftwarestation.com,25-apr-2022,1650844800.0
freewall.com,freewall.com,29-jul-2022,1659052800.0
freewebfonts.org,freewebfonts.org,04-may-2022,1651622400.0
frolnk.com,frolnk.com,11-dec-2021,1639180800.0
frtyo.com,frtyo.com,16-apr-2022,1650067200.0
fsoft4down.com,fsoft4down.com,01-jul-2021,1625097600.0
fullspeeddownload.com,fullspeeddownload.com,02-sep-2022,1662076800.0
fultop.biz,fultop.biz,30-may-2022,1653868800.0
fuqer.com,fuqer.com,13-dec-2023,1702425600.0
furocmay.com,furocmay.com,21-may-2022,1653091200.0
fux.com,fux.com,08-jan-2026,1767830400.0
fuxoasim.link,fuxoasim.link,22-oct-2021,1634860800.0
fwd28.com,fwd28.com,03-oct-2021,1633219200.0
fwmrm.net,fwmrm.net,13-nov-2021,1636761600.0
fzxrjx.com,fzxrjx.com,08-apr-2022,1649376000.0
g22rbb7.com,g22rbb7.com,28-feb-2022,1646006400.0
g2440001011.com,g2440001011.com,30-jan-2022,1643500800.0
g2546417787.com,g2546417787.com,30-jan-2022,1643500800.0
g2921554487.com,g2921554487.com,30-jan-2022,1643500800.0
g3j2wzmon8b.com,g3j2wzmon8b.com,21-dec-2021,1640044800.0
gainskins.com,gainskins.com,15-mar-2023,1678838400.0
gaitheed.com,gaitheed.com,22-oct-2021,1634860800.0
galaks.io,galaks.io,10-jan-2022,1641772800.0
galiowen.com,galiowen.com,28-apr-2022,1651104000.0
gameads.net,gameads.net,02-jan-2022,1641081600.0
gamescarousel.com,gamescarousel.com,20-apr-2022,1650412800.0
gamezhero.com,gamezhero.com,28-jan-2023,1674864000.0
gamingaffiliation.com,gamingaffiliation.com,19-sep-2022,1663545600.0
gamovideo.com,gamovideo.com,20-aug-2021,1629417600.0
gatorleads.co.uk,gatorleads.co.uk,19-nov-2021,1637280000.0
gcomrarlta.com,gcomrarlta.com,30-jul-2021,1627603200.0
gcontentdelivery.info,gcontentdelivery.info,17-jul-2021,1626480000.0
gearbest.com,gearbest.com,17-dec-2021,1639699200.0
geebicom.net,geebicom.net,06-feb-2022,1644105600.0
geki.tech,geki.tech,10-may-2022,1652140800.0
gelirartisi.com,gelirartisi.com,17-feb-2022,1645056000.0
gemius.pl,gemius.pl,15-may-2023,1684108800.0
geniusdexchange.com,geniusdexchange.com,05-mar-2022,1646438400.0
geniusonclick.com,geniusonclick.com,27-apr-2022,1651017600.0
gentside.com,gentside.com,30-nov-2021,1638230400.0
gentside.com.br,gentside.com.br,15-jun-2022,1655251200.0
gentside.co.uk,gentside.co.uk,22-aug-2021,1629590400.0
gentside.it,gentside.it,22-aug-2021,1629590400.0
geoadnxs.com,geoadnxs.com,07-jun-2023,1686096000.0
geoadnxs.net,geoadnxs.net,07-jun-2023,1686096000.0
geoadnxs.org,geoadnxs.org,07-jun-2023,1686096000.0
geogslb.com,geogslb.com,07-jun-2023,1686096000.0
geogslb.net,geogslb.net,07-jun-2023,1686096000.0
getcontent.net,getcontent.net,23-jan-2022,1642896000.0
getfree-vpn.com,getfree-vpn.com,01-jan-2022,1640995200.0
getfreshcloud.xyz,getfreshcloud.xyz,11-mar-2022,1646956800.0
getmyfreetraffic.com,getmyfreetraffic.com,13-apr-2022,1649808000.0
gf108.com,gf108.com,01-may-2022,1651363200.0
ghosthis.review,ghosthis.review,03-jul-2021,1625270400.0
gialnk.com,gialnk.com,14-sep-2021,1631577600.0
gifsis.com,gifsis.com,29-may-2022,1653782400.0
giqepofa.com,giqepofa.com,19-feb-2022,1645228800.0
girlsoncam.info,girlsoncam.info,23-mar-2022,1647993600.0
gitpw.com,gitpw.com,25-mar-2022,1648166400.0
glaimtug.com,glaimtug.com,10-jan-2022,1641772800.0
gld35wndkn.com,gld35wndkn.com,12-nov-2021,1636675200.0
gleaminist.info,gleaminist.info,02-aug-2021,1627862400.0
gleedaik.net,gleedaik.net,25-feb-2022,1645747200.0
gleersoo.net,gleersoo.net,01-dec-2021,1638316800.0
globaladmedia.net,globaladmedia.net,13-dec-2021,1639353600.0
globaltraffico.com,globaltraffico.com,09-oct-2022,1665273600.0
glodrips.com,glodrips.com,17-nov-2021,1637107200.0
glothouw.link,glothouw.link,01-apr-2022,1648771200.0
glumtitu.net,glumtitu.net,15-apr-2022,1649980800.0
gmyze.com,gmyze.com,28-dec-2021,1640649600.0
goadservices.com,goadservices.com,12-mar-2022,1647043200.0
gobeerta.net,gobeerta.net,04-may-2022,1651622400.0
g--o.info,g--o.info,24-mar-2022,1648080000.0
goingtocontent.com,goingtocontent.com,25-feb-2022,1645747200.0
gomakemerich1.com,gomakemerich1.com,25-mar-2022,1648166400.0
goo.gl,goo.gl,01-jan-2022,1640995200.0
google-analytics.com,google-analytics.com,18-jul-2021,1626566400.0
googlesyndication.com,googlesyndication.com,21-jan-2022,1642723200.0
googletagmanager.com,googletagmanager.com,11-nov-2021,1636588800.0
googletagservices.com,googletagservices.com,17-dec-2021,1639699200.0
goverua.com,goverua.com,09-jul-2021,1625788800.0
govtsmartjob.com,govtsmartjob.com,13-feb-2022,1644710400.0
graftaub.com,graftaub.com,13-jan-2022,1642032000.0
grandfuckauto.xxx,grandfuckauto.xxx,02-feb-2022,1643760000.0
grandslammedia.com,grandslammedia.com,06-apr-2027,1806969600.0
gratisjuegos.co,gratisjuegos.co,03-may-2022,1651536000.0
graucoay.net,graucoay.net,22-oct-2021,1634860800.0
greerlies.pro,greerlies.pro,14-oct-2021,1634169600.0
greetham.net,greetham.net,07-apr-2022,1649289600.0
gregnobs.com,gregnobs.com,02-feb-2022,1643760000.0
gresokie.com,gresokie.com,12-mar-2022,1647043200.0
groucign.com,groucign.com,13-mar-2022,1647129600.0
growtaller4adults.com,growtaller4adults.com,14-dec-2021,1639440000.0
growtaller4men.com,growtaller4men.com,14-dec-2021,1639440000.0
growtaller4women.com,growtaller4women.com,14-dec-2021,1639440000.0
grtyb.com,grtyb.com,31-mar-2022,1648684800.0
grtyv.com,grtyv.com,31-mar-2022,1648684800.0
gsasd.info,gsasd.info,03-aug-2021,1627948800.0
gslb.com,gslb.com,20-feb-2022,1645315200.0
gslbns.com,gslbns.com,17-apr-2022,1650153600.0
gslb-ns.com,gslb-ns.com,14-jun-2023,1686700800.0
gslb-ns.net,gslb-ns.net,14-jun-2023,1686700800.0
gslbns.net,gslbns.net,17-apr-2022,1650153600.0
gslbns.org,gslbns.org,17-apr-2022,1650153600.0
gslb-ns.org,gslb-ns.org,14-jun-2023,1686700800.0
gslb.nyc,gslb.nyc,02-oct-2022,1664668800.0
guangzizai.com,guangzizai.com,28-oct-2021,1635379200.0
gygdmy.com,gygdmy.com,02-apr-2022,1648857600.0
